epoch,event_index,event_name,timestamp_sec,system_time
1,1,实验开始,1781788544.347645,2026-06-18 21:15:44.347
1,2,静息1,1781788548.401308,2026-06-18 21:15:48.401
1,3,想象吞咽1,1781788553.458310,2026-06-18 21:15:53.458
1,4,想象吞咽2,1781788558.510164,2026-06-18 21:15:58.510
1,5,想象吞咽3,1781788563.562973,2026-06-18 21:16:03.562
1,6,想象吞咽4,1781788568.604679,2026-06-18 21:16:08.604
1,7,想象吞咽5,1781788573.639525,2026-06-18 21:16:13.639
1,8,静息2,1781788578.644910,2026-06-18 21:16:18.644
1,9,含水1,1781788583.663644,2026-06-18 21:16:23.663
1,10,温水吞咽1,1781788602.362270,2026-06-18 21:16:42.362
