epoch,event_index,event_name,timestamp_sec,system_time
16,33,E16_想象吞咽1,1781940474.712102,2026-06-20 15:27:54.712
17,34,E17_静息1,1781940479.720483,2026-06-20 15:27:59.720
17,35,E17_想象吞咽1,1781940484.766203,2026-06-20 15:28:04.766
18,36,E18_静息1,1781940489.788047,2026-06-20 15:28:09.788
18,37,E18_想象吞咽1,1781940494.838681,2026-06-20 15:28:14.838
19,38,E19_静息1,1781940499.848045,2026-06-20 15:28:19.848
19,39,E19_想象吞咽1,1781940504.890289,2026-06-20 15:28:24.890
20,40,E20_静息1,1781940509.899886,2026-06-20 15:28:29.899
20,41,E20_想象吞咽1,1781940514.954486,2026-06-20 15:28:34.954
21,42,E21_静息1,1781940519.968586,2026-06-20 15:28:39.968
21,43,E21_想象吞咽1,1781940525.017573,2026-06-20 15:28:45.017
22,44,E22_静息1,1781940530.030673,2026-06-20 15:28:50.030
22,45,E22_想象吞咽1,1781940535.084687,2026-06-20 15:28:55.084
23,46,E23_静息1,1781940540.101890,2026-06-20 15:29:00.101
23,47,E23_想象吞咽1,1781940545.150290,2026-06-20 15:29:05.150
24,48,E24_静息1,1781940550.165462,2026-06-20 15:29:10.165
24,49,E24_想象吞咽1,1781940555.170368,2026-06-20 15:29:15.170
25,50,E25_静息1,1781940560.191338,2026-06-20 15:29:20.191
25,51,E25_想象吞咽1,1781940565.240554,2026-06-20 15:29:25.240
26,52,E26_静息1,1781940570.258666,2026-06-20 15:29:30.258
26,53,E26_想象吞咽1,1781940575.306903,2026-06-20 15:29:35.306
27,54,E27_静息1,1781940580.325003,2026-06-20 15:29:40.325
27,55,E27_想象吞咽1,1781940585.372545,2026-06-20 15:29:45.372
28,56,E28_静息1,1781940590.391211,2026-06-20 15:29:50.391
28,57,E28_想象吞咽1,1781940595.444556,2026-06-20 15:29:55.444
29,58,E29_静息1,1781940600.451829,2026-06-20 15:30:00.451
29,59,E29_想象吞咽1,1781940605.496369,2026-06-20 15:30:05.496
30,60,E30_静息1,1781940610.509649,2026-06-20 15:30:10.509
30,61,E30_想象吞咽1,1781940615.557930,2026-06-20 15:30:15.557
31,62,E31_静息1,1781940620.571359,2026-06-20 15:30:20.571
31,63,E31_想象吞咽1,1781940625.623018,2026-06-20 15:30:25.623
32,64,E32_静息1,1781940630.644564,2026-06-20 15:30:30.644
32,65,E32_想象吞咽1,1781940635.682241,2026-06-20 15:30:35.682
33,66,E33_静息1,1781940640.705252,2026-06-20 15:30:40.705
33,67,E33_想象吞咽1,1781940645.751742,2026-06-20 15:30:45.751
34,68,E34_静息1,1781940650.774143,2026-06-20 15:30:50.774
34,69,E34_想象吞咽1,1781940655.816661,2026-06-20 15:30:55.816
35,70,E35_静息1,1781940660.827928,2026-06-20 15:31:00.827
35,71,E35_想象吞咽1,1781940665.876495,2026-06-20 15:31:05.876
36,72,E36_静息1,1781940670.894473,2026-06-20 15:31:10.894
36,73,E36_想象吞咽1,1781940675.935304,2026-06-20 15:31:15.935
37,74,E37_静息1,1781940680.953516,2026-06-20 15:31:20.953
37,75,E37_想象吞咽1,1781940686.001772,2026-06-20 15:31:26.001
38,76,E38_静息1,1781940691.022946,2026-06-20 15:31:31.022
38,77,E38_想象吞咽1,1781940696.075955,2026-06-20 15:31:36.075
39,78,E39_静息1,1781940701.097531,2026-06-20 15:31:41.097
39,79,E39_想象吞咽1,1781940706.143652,2026-06-20 15:31:46.143
40,80,E40_静息1,1781940711.162932,2026-06-20 15:31:51.162
40,81,E40_想象吞咽1,1781940716.208880,2026-06-20 15:31:56.208
41,82,E41_静息1,1781940721.226007,2026-06-20 15:32:01.226
41,83,E41_想象吞咽1,1781940726.233894,2026-06-20 15:32:06.233
42,84,E42_静息1,1781940731.252043,2026-06-20 15:32:11.252
42,85,E42_想象吞咽1,1781940736.301365,2026-06-20 15:32:16.301
43,86,E43_静息1,1781940741.317013,2026-06-20 15:32:21.317
43,87,E43_想象吞咽1,1781940746.356320,2026-06-20 15:32:26.356
44,88,E44_静息1,1781940751.375619,2026-06-20 15:32:31.375
44,89,E44_想象吞咽1,1781940756.428188,2026-06-20 15:32:36.428
45,90,E45_静息1,1781940761.440272,2026-06-20 15:32:41.440
45,91,E45_想象吞咽1,1781940766.491296,2026-06-20 15:32:46.491
46,92,E46_静息1,1781940771.509211,2026-06-20 15:32:51.509
46,93,E46_想象吞咽1,1781940776.548305,2026-06-20 15:32:56.548
47,94,E47_静息1,1781940781.563507,2026-06-20 15:33:01.563
47,95,E47_想象吞咽1,1781940786.610450,2026-06-20 15:33:06.610
48,96,E48_静息1,1781940791.620933,2026-06-20 15:33:11.620
48,97,E48_想象吞咽1,1781940796.668357,2026-06-20 15:33:16.668
49,98,E49_静息1,1781940801.684734,2026-06-20 15:33:21.684
49,99,E49_想象吞咽1,1781940806.727077,2026-06-20 15:33:26.727
50,100,E50_静息1,1781940811.749213,2026-06-20 15:33:31.749
50,101,E50_想象吞咽1,1781940816.752979,2026-06-20 15:33:36.752
51,102,E51_静息1,1781940821.768479,2026-06-20 15:33:41.768
51,103,E51_想象吞咽1,1781940826.810079,2026-06-20 15:33:46.810
52,104,E52_静息1,1781940831.822967,2026-06-20 15:33:51.822
52,105,E52_想象吞咽1,1781940836.861620,2026-06-20 15:33:56.861
53,106,E53_静息1,1781940841.880507,2026-06-20 15:34:01.880
53,107,E53_想象吞咽1,1781940846.923913,2026-06-20 15:34:06.923
54,108,E54_静息1,1781940851.936839,2026-06-20 15:34:11.936
54,109,E54_想象吞咽1,1781940856.942572,2026-06-20 15:34:16.942
55,110,E55_静息1,1781940861.962638,2026-06-20 15:34:21.962
55,111,E55_想象吞咽1,1781940866.968030,2026-06-20 15:34:26.968
56,112,E56_静息1,1781940871.988909,2026-06-20 15:34:31.988
56,113,E56_想象吞咽1,1781940877.041125,2026-06-20 15:34:37.041
57,114,E57_静息1,1781940882.075270,2026-06-20 15:34:42.075
57,115,E57_想象吞咽1,1781940887.083601,2026-06-20 15:34:47.083
58,116,E58_静息1,1781940892.104179,2026-06-20 15:34:52.104
58,117,E58_想象吞咽1,1781940897.156061,2026-06-20 15:34:57.156
59,118,E59_静息1,1781940902.169595,2026-06-20 15:35:02.169
59,119,E59_想象吞咽1,1781940907.217809,2026-06-20 15:35:07.217
60,120,E60_静息1,1781940912.241161,2026-06-20 15:35:12.241
60,121,E60_想象吞咽1,1781940917.287981,2026-06-20 15:35:17.287
61,122,E61_静息1,1781940922.306546,2026-06-20 15:35:22.306
61,123,E61_想象吞咽1,1781940927.360303,2026-06-20 15:35:27.360
62,124,E62_静息1,1781940932.368593,2026-06-20 15:35:32.368
62,125,E62_想象吞咽1,1781940937.405439,2026-06-20 15:35:37.405
63,126,E63_静息1,1781940942.425448,2026-06-20 15:35:42.425
63,127,E63_想象吞咽1,1781940947.462688,2026-06-20 15:35:47.462
64,128,E64_静息1,1781940952.477740,2026-06-20 15:35:52.477
64,129,E64_想象吞咽1,1781940957.523819,2026-06-20 15:35:57.523
65,130,E65_静息1,1781940962.551231,2026-06-20 15:36:02.551
65,131,E65_想象吞咽1,1781940967.600262,2026-06-20 15:36:07.600
66,132,E66_静息1,1781940972.620378,2026-06-20 15:36:12.620
66,133,E66_想象吞咽1,1781940977.630290,2026-06-20 15:36:17.630
67,134,E67_静息1,1781940982.638630,2026-06-20 15:36:22.638
67,135,E67_想象吞咽1,1781940987.690456,2026-06-20 15:36:27.690
68,136,E68_静息1,1781940992.715122,2026-06-20 15:36:32.715
68,137,E68_想象吞咽1,1781940997.768049,2026-06-20 15:36:37.768
69,138,E69_静息1,1781941002.776334,2026-06-20 15:36:42.776
69,139,E69_想象吞咽1,1781941007.781512,2026-06-20 15:36:47.781
70,140,E70_静息1,1781941012.796774,2026-06-20 15:36:52.796
70,141,E70_想象吞咽1,1781941017.812491,2026-06-20 15:36:57.812
71,142,E71_静息1,1781941022.831851,2026-06-20 15:37:02.831
71,143,E71_想象吞咽1,1781941027.884011,2026-06-20 15:37:07.884
72,144,E72_静息1,1781941032.897390,2026-06-20 15:37:12.897
72,145,E72_想象吞咽1,1781941037.940393,2026-06-20 15:37:17.940
73,146,E73_静息1,1781941042.953690,2026-06-20 15:37:22.953
73,147,E73_想象吞咽1,1781941048.003634,2026-06-20 15:37:28.003
74,148,E74_静息1,1781941053.010721,2026-06-20 15:37:33.010
74,149,E74_想象吞咽1,1781941058.021556,2026-06-20 15:37:38.021
75,150,E75_静息1,1781941063.040879,2026-06-20 15:37:43.040
75,151,E75_想象吞咽1,1781941068.091975,2026-06-20 15:37:48.091
76,152,E76_静息1,1781941073.112518,2026-06-20 15:37:53.112
76,153,E76_想象吞咽1,1781941078.158828,2026-06-20 15:37:58.158
77,154,E77_静息1,1781941083.182577,2026-06-20 15:38:03.182
77,155,E77_想象吞咽1,1781941088.223466,2026-06-20 15:38:08.223
78,156,E78_静息1,1781941093.240820,2026-06-20 15:38:13.240
78,157,E78_想象吞咽1,1781941098.291064,2026-06-20 15:38:18.291
79,158,E79_静息1,1781941103.308390,2026-06-20 15:38:23.308
79,159,E79_想象吞咽1,1781941108.321244,2026-06-20 15:38:28.321
80,160,E80_静息1,1781941113.345033,2026-06-20 15:38:33.345
80,161,E80_想象吞咽1,1781941118.381566,2026-06-20 15:38:38.381
81,162,E81_静息1,1781941123.390181,2026-06-20 15:38:43.390
81,163,E81_想象吞咽1,1781941128.442753,2026-06-20 15:38:48.442
82,164,E82_静息1,1781941133.459849,2026-06-20 15:38:53.459
82,165,E82_想象吞咽1,1781941138.509250,2026-06-20 15:38:58.509
83,166,E83_静息1,1781941143.529315,2026-06-20 15:39:03.529
83,167,E83_想象吞咽1,1781941148.569327,2026-06-20 15:39:08.569
84,168,E84_静息1,1781941153.579518,2026-06-20 15:39:13.579
84,169,E84_想象吞咽1,1781941158.633627,2026-06-20 15:39:18.633
85,170,E85_静息1,1781941163.651554,2026-06-20 15:39:23.651
85,171,E85_想象吞咽1,1781941168.665596,2026-06-20 15:39:28.665
86,172,E86_静息1,1781941173.682853,2026-06-20 15:39:33.682
86,173,E86_想象吞咽1,1781941178.732247,2026-06-20 15:39:38.732
87,174,E87_静息1,1781941183.748067,2026-06-20 15:39:43.748
87,175,E87_想象吞咽1,1781941188.800274,2026-06-20 15:39:48.800
88,176,E88_静息1,1781941193.844592,2026-06-20 15:39:53.844
88,177,E88_想象吞咽1,1781941198.874766,2026-06-20 15:39:58.874
89,178,E89_静息1,1781941203.924797,2026-06-20 15:40:03.924
89,179,E89_想象吞咽1,1781941208.947260,2026-06-20 15:40:08.947
90,180,E90_静息1,1781941213.995067,2026-06-20 15:40:13.995
90,181,E90_想象吞咽1,1781941219.002717,2026-06-20 15:40:19.002
91,182,E91_静息1,1781941224.049764,2026-06-20 15:40:24.049
91,183,E91_想象吞咽1,1781941229.066740,2026-06-20 15:40:29.066
92,184,E92_静息1,1781941234.113774,2026-06-20 15:40:34.113
92,185,E92_想象吞咽1,1781941239.127892,2026-06-20 15:40:39.127
93,186,E93_静息1,1781941244.133038,2026-06-20 15:40:44.133
93,187,E93_想象吞咽1,1781941249.143120,2026-06-20 15:40:49.143
94,188,E94_静息1,1781941254.190196,2026-06-20 15:40:54.190
94,189,E94_想象吞咽1,1781941259.206019,2026-06-20 15:40:59.206
95,190,E95_静息1,1781941264.252422,2026-06-20 15:41:04.252
95,191,E95_想象吞咽1,1781941269.273573,2026-06-20 15:41:09.273
96,192,E96_静息1,1781941274.323798,2026-06-20 15:41:14.323
96,193,E96_想象吞咽1,1781941279.345502,2026-06-20 15:41:19.345
97,194,E97_静息1,1781941284.400551,2026-06-20 15:41:24.400
97,195,E97_想象吞咽1,1781941289.418072,2026-06-20 15:41:29.418
98,196,E98_静息1,1781941294.465318,2026-06-20 15:41:34.465
98,197,E98_想象吞咽1,1781941299.482066,2026-06-20 15:41:39.482
99,198,E99_静息1,1781941304.523536,2026-06-20 15:41:44.523
99,199,E99_想象吞咽1,1781941309.542878,2026-06-20 15:41:49.542
100,200,E100_静息1,1781941314.592770,2026-06-20 15:41:54.592
100,201,E100_想象吞咽1,1781941319.602235,2026-06-20 15:41:59.602
0,202,实验结束,1781941324.654328,2026-06-20 15:42:04.654
