epoch,event_index,event_name,timestamp_sec,system_time
26,52,E26_静息1,1781945103.094717,2026-06-20 16:45:03.094
26,53,E26_想象吞咽1,1781945108.117646,2026-06-20 16:45:08.117
27,54,E27_静息1,1781945113.139688,2026-06-20 16:45:13.139
27,55,E27_想象吞咽1,1781945118.159242,2026-06-20 16:45:18.159
28,56,E28_静息1,1781945123.170858,2026-06-20 16:45:23.170
28,57,E28_想象吞咽1,1781945128.189503,2026-06-20 16:45:28.189
29,58,E29_静息1,1781945133.199120,2026-06-20 16:45:33.199
29,59,E29_想象吞咽1,1781945138.207597,2026-06-20 16:45:38.207
30,60,E30_静息1,1781945143.224338,2026-06-20 16:45:43.224
30,61,E30_想象吞咽1,1781945148.248538,2026-06-20 16:45:48.248
31,62,E31_静息1,1781945153.270783,2026-06-20 16:45:53.270
31,63,E31_想象吞咽1,1781945158.294242,2026-06-20 16:45:58.294
32,64,E32_静息1,1781945163.320974,2026-06-20 16:46:03.320
32,65,E32_想象吞咽1,1781945168.344704,2026-06-20 16:46:08.344
33,66,E33_静息1,1781945173.359005,2026-06-20 16:46:13.359
33,67,E33_想象吞咽1,1781945178.369725,2026-06-20 16:46:18.369
34,68,E34_静息1,1781945183.375530,2026-06-20 16:46:23.375
34,69,E34_想象吞咽1,1781945188.394350,2026-06-20 16:46:28.394
35,70,E35_静息1,1781945193.402623,2026-06-20 16:46:33.402
35,71,E35_想象吞咽1,1781945198.412544,2026-06-20 16:46:38.412
36,72,E36_静息1,1781945203.423427,2026-06-20 16:46:43.423
36,73,E36_想象吞咽1,1781945208.436064,2026-06-20 16:46:48.436
37,74,E37_静息1,1781945213.442502,2026-06-20 16:46:53.442
37,75,E37_想象吞咽1,1781945218.458489,2026-06-20 16:46:58.458
38,76,E38_静息1,1781945223.472243,2026-06-20 16:47:03.472
38,77,E38_想象吞咽1,1781945228.479396,2026-06-20 16:47:08.479
39,78,E39_静息1,1781945233.485314,2026-06-20 16:47:13.485
39,79,E39_想象吞咽1,1781945238.490993,2026-06-20 16:47:18.490
40,80,E40_静息1,1781945243.495015,2026-06-20 16:47:23.495
40,81,E40_想象吞咽1,1781945248.506094,2026-06-20 16:47:28.506
41,82,E41_静息1,1781945253.515097,2026-06-20 16:47:33.515
41,83,E41_想象吞咽1,1781945258.570170,2026-06-20 16:47:38.570
42,84,E42_静息1,1781945263.577787,2026-06-20 16:47:43.577
42,85,E42_想象吞咽1,1781945268.590496,2026-06-20 16:47:48.590
43,86,E43_静息1,1781945273.644181,2026-06-20 16:47:53.644
43,87,E43_想象吞咽1,1781945278.653197,2026-06-20 16:47:58.653
44,88,E44_静息1,1781945283.661388,2026-06-20 16:48:03.661
44,89,E44_想象吞咽1,1781945288.671179,2026-06-20 16:48:08.671
45,90,E45_静息1,1781945293.680667,2026-06-20 16:48:13.680
45,91,E45_想象吞咽1,1781945298.695553,2026-06-20 16:48:18.695
46,92,E46_静息1,1781945303.714035,2026-06-20 16:48:23.714
46,93,E46_想象吞咽1,1781945308.721658,2026-06-20 16:48:28.721
47,94,E47_静息1,1781945313.772496,2026-06-20 16:48:33.772
47,95,E47_想象吞咽1,1781945318.786209,2026-06-20 16:48:38.786
48,96,E48_静息1,1781945323.828943,2026-06-20 16:48:43.828
48,97,E48_想象吞咽1,1781945328.840995,2026-06-20 16:48:48.840
49,98,E49_静息1,1781945333.859783,2026-06-20 16:48:53.859
49,99,E49_想象吞咽1,1781945338.881313,2026-06-20 16:48:58.881
50,100,E50_静息1,1781945343.898567,2026-06-20 16:49:03.898
50,101,E50_想象吞咽1,1781945348.912095,2026-06-20 16:49:08.912
51,102,E51_静息1,1781945353.929949,2026-06-20 16:49:13.929
51,103,E51_想象吞咽1,1781945358.945853,2026-06-20 16:49:18.945
52,104,E52_静息1,1781945363.957834,2026-06-20 16:49:23.957
52,105,E52_想象吞咽1,1781945368.976178,2026-06-20 16:49:28.976
53,106,E53_静息1,1781945373.988348,2026-06-20 16:49:33.988
53,107,E53_想象吞咽1,1781945379.008274,2026-06-20 16:49:39.008
54,108,E54_静息1,1781945384.028475,2026-06-20 16:49:44.028
54,109,E54_想象吞咽1,1781945389.043413,2026-06-20 16:49:49.043
55,110,E55_静息1,1781945394.055526,2026-06-20 16:49:54.055
55,111,E55_想象吞咽1,1781945399.074460,2026-06-20 16:49:59.074
56,112,E56_静息1,1781945404.098908,2026-06-20 16:50:04.098
56,113,E56_想象吞咽1,1781945409.116403,2026-06-20 16:50:09.116
57,114,E57_静息1,1781945414.126028,2026-06-20 16:50:14.126
57,115,E57_想象吞咽1,1781945419.140173,2026-06-20 16:50:19.140
58,116,E58_静息1,1781945424.153460,2026-06-20 16:50:24.153
58,117,E58_想象吞咽1,1781945429.172760,2026-06-20 16:50:29.172
59,118,E59_静息1,1781945434.188620,2026-06-20 16:50:34.188
59,119,E59_想象吞咽1,1781945439.205987,2026-06-20 16:50:39.205
60,120,E60_静息1,1781945444.223979,2026-06-20 16:50:44.223
60,121,E60_想象吞咽1,1781945449.233376,2026-06-20 16:50:49.233
61,122,E61_静息1,1781945454.252997,2026-06-20 16:50:54.252
61,123,E61_想象吞咽1,1781945459.262838,2026-06-20 16:50:59.262
62,124,E62_静息1,1781945464.273550,2026-06-20 16:51:04.273
62,125,E62_想象吞咽1,1781945469.281467,2026-06-20 16:51:09.281
63,126,E63_静息1,1781945474.294980,2026-06-20 16:51:14.294
63,127,E63_想象吞咽1,1781945479.315513,2026-06-20 16:51:19.315
64,128,E64_静息1,1781945484.337453,2026-06-20 16:51:24.337
64,129,E64_想象吞咽1,1781945489.354220,2026-06-20 16:51:29.354
65,130,E65_静息1,1781945494.373680,2026-06-20 16:51:34.373
65,131,E65_想象吞咽1,1781945499.390177,2026-06-20 16:51:39.390
66,132,E66_静息1,1781945504.407469,2026-06-20 16:51:44.407
66,133,E66_想象吞咽1,1781945509.419874,2026-06-20 16:51:49.419
67,134,E67_静息1,1781945514.434797,2026-06-20 16:51:54.434
67,135,E67_想象吞咽1,1781945519.447084,2026-06-20 16:51:59.447
68,136,E68_静息1,1781945524.463199,2026-06-20 16:52:04.463
68,137,E68_想象吞咽1,1781945529.479504,2026-06-20 16:52:09.479
69,138,E69_静息1,1781945534.495183,2026-06-20 16:52:14.495
69,139,E69_想象吞咽1,1781945539.512488,2026-06-20 16:52:19.512
70,140,E70_静息1,1781945544.524709,2026-06-20 16:52:24.524
70,141,E70_想象吞咽1,1781945549.545851,2026-06-20 16:52:29.545
71,142,E71_静息1,1781945554.562099,2026-06-20 16:52:34.562
71,143,E71_想象吞咽1,1781945559.580176,2026-06-20 16:52:39.580
72,144,E72_静息1,1781945564.599468,2026-06-20 16:52:44.599
72,145,E72_想象吞咽1,1781945569.611500,2026-06-20 16:52:49.611
73,146,E73_静息1,1781945574.631782,2026-06-20 16:52:54.631
73,147,E73_想象吞咽1,1781945579.649369,2026-06-20 16:52:59.649
74,148,E74_静息1,1781945584.665286,2026-06-20 16:53:04.665
74,149,E74_想象吞咽1,1781945589.681432,2026-06-20 16:53:09.681
75,150,E75_静息1,1781945594.700713,2026-06-20 16:53:14.700
75,151,E75_想象吞咽1,1781945599.724968,2026-06-20 16:53:19.724
76,152,E76_静息1,1781945604.748874,2026-06-20 16:53:24.748
76,153,E76_想象吞咽1,1781945609.762693,2026-06-20 16:53:29.762
77,154,E77_静息1,1781945614.777975,2026-06-20 16:53:34.777
77,155,E77_想象吞咽1,1781945619.806806,2026-06-20 16:53:39.806
78,156,E78_静息1,1781945624.825700,2026-06-20 16:53:44.825
78,157,E78_想象吞咽1,1781945629.837562,2026-06-20 16:53:49.837
79,158,E79_静息1,1781945634.859289,2026-06-20 16:53:54.859
79,159,E79_想象吞咽1,1781945639.867512,2026-06-20 16:53:59.867
80,160,E80_静息1,1781945644.876900,2026-06-20 16:54:04.876
80,161,E80_想象吞咽1,1781945649.895317,2026-06-20 16:54:09.895
81,162,E81_静息1,1781945654.904595,2026-06-20 16:54:14.904
81,163,E81_想象吞咽1,1781945659.929753,2026-06-20 16:54:19.929
82,164,E82_静息1,1781945664.938500,2026-06-20 16:54:24.938
82,165,E82_想象吞咽1,1781945669.952606,2026-06-20 16:54:29.952
83,166,E83_静息1,1781945674.961920,2026-06-20 16:54:34.961
83,167,E83_想象吞咽1,1781945679.968009,2026-06-20 16:54:39.968
84,168,E84_静息1,1781945684.979157,2026-06-20 16:54:44.979
84,169,E84_想象吞咽1,1781945690.000968,2026-06-20 16:54:50.000
85,170,E85_静息1,1781945695.017377,2026-06-20 16:54:55.017
85,171,E85_想象吞咽1,1781945700.041219,2026-06-20 16:55:00.041
86,172,E86_静息1,1781945705.051743,2026-06-20 16:55:05.051
86,173,E86_想象吞咽1,1781945710.063089,2026-06-20 16:55:10.063
87,174,E87_静息1,1781945715.084872,2026-06-20 16:55:15.084
87,175,E87_想象吞咽1,1781945720.113528,2026-06-20 16:55:20.113
88,176,E88_静息1,1781945725.127201,2026-06-20 16:55:25.127
88,177,E88_想象吞咽1,1781945730.140532,2026-06-20 16:55:30.140
89,178,E89_静息1,1781945735.162901,2026-06-20 16:55:35.162
89,179,E89_想象吞咽1,1781945740.183689,2026-06-20 16:55:40.183
90,180,E90_静息1,1781945745.209897,2026-06-20 16:55:45.209
90,181,E90_想象吞咽1,1781945750.233120,2026-06-20 16:55:50.233
91,182,E91_静息1,1781945755.248871,2026-06-20 16:55:55.248
91,183,E91_想象吞咽1,1781945760.264110,2026-06-20 16:56:00.264
92,184,E92_静息1,1781945765.278239,2026-06-20 16:56:05.278
92,185,E92_想象吞咽1,1781945770.294476,2026-06-20 16:56:10.294
93,186,E93_静息1,1781945775.308798,2026-06-20 16:56:15.308
93,187,E93_想象吞咽1,1781945780.324043,2026-06-20 16:56:20.324
94,188,E94_静息1,1781945785.328893,2026-06-20 16:56:25.328
94,189,E94_想象吞咽1,1781945790.353154,2026-06-20 16:56:30.353
95,190,E95_静息1,1781945795.376840,2026-06-20 16:56:35.376
95,191,E95_想象吞咽1,1781945800.396236,2026-06-20 16:56:40.396
96,192,E96_静息1,1781945805.411772,2026-06-20 16:56:45.411
96,193,E96_想象吞咽1,1781945810.423924,2026-06-20 16:56:50.423
97,194,E97_静息1,1781945815.441666,2026-06-20 16:56:55.441
97,195,E97_想象吞咽1,1781945820.460994,2026-06-20 16:57:00.460
98,196,E98_静息1,1781945825.478984,2026-06-20 16:57:05.478
98,197,E98_想象吞咽1,1781945830.499915,2026-06-20 16:57:10.499
99,198,E99_静息1,1781945835.507948,2026-06-20 16:57:15.507
99,199,E99_想象吞咽1,1781945840.523377,2026-06-20 16:57:20.523
100,200,E100_静息1,1781945845.537546,2026-06-20 16:57:25.537
100,201,E100_想象吞咽1,1781945850.593441,2026-06-20 16:57:30.593
0,202,实验结束,1781945855.611380,2026-06-20 16:57:35.611
