epoch,event_index,event_name,timestamp_sec,system_time
0,1,实验开始,1781937982.303880,2026-06-20 14:46:22.303
1,2,E1_静息1,1781937982.303880,2026-06-20 14:46:22.303
1,3,E1_想象吞咽1,1781937988.835812,2026-06-20 14:46:28.835
2,4,E2_静息1,1781937995.168164,2026-06-20 14:46:35.168
2,5,E2_想象吞咽1,1781938001.683723,2026-06-20 14:46:41.683
3,6,E3_静息1,1781938008.013255,2026-06-20 14:46:48.013
3,7,E3_想象吞咽1,1781938014.549444,2026-06-20 14:46:54.549
4,8,E4_静息1,1781938020.892848,2026-06-20 14:47:00.892
4,9,E4_想象吞咽1,1781938027.415633,2026-06-20 14:47:07.415
5,10,E5_静息1,1781938033.731449,2026-06-20 14:47:13.731
5,11,E5_想象吞咽1,1781938040.232848,2026-06-20 14:47:20.232
6,12,E6_静息1,1781938046.548564,2026-06-20 14:47:26.548
6,13,E6_想象吞咽1,1781938053.057567,2026-06-20 14:47:33.057
7,14,E7_静息1,1781938059.396419,2026-06-20 14:47:39.396
7,15,E7_想象吞咽1,1781938065.923612,2026-06-20 14:47:45.923
8,16,E8_静息1,1781938072.262486,2026-06-20 14:47:52.262
8,17,E8_想象吞咽1,1781938078.770033,2026-06-20 14:47:58.770
9,18,E9_静息1,1781938085.107269,2026-06-20 14:48:05.107
9,19,E9_想象吞咽1,1781938091.627777,2026-06-20 14:48:11.627
10,20,E10_静息1,1781938097.959313,2026-06-20 14:48:17.959
10,21,E10_想象吞咽1,1781938104.479254,2026-06-20 14:48:24.479
11,22,E11_静息1,1781938110.814602,2026-06-20 14:48:30.814
11,23,E11_想象吞咽1,1781938117.334030,2026-06-20 14:48:37.334
12,24,E12_静息1,1781938123.673951,2026-06-20 14:48:43.673
12,25,E12_想象吞咽1,1781938130.189771,2026-06-20 14:48:50.189
13,26,E13_静息1,1781938136.526098,2026-06-20 14:48:56.526
13,27,E13_想象吞咽1,1781938143.034518,2026-06-20 14:49:03.034
14,28,E14_静息1,1781938149.358955,2026-06-20 14:49:09.358
14,29,E14_想象吞咽1,1781938155.871512,2026-06-20 14:49:15.871
15,30,E15_静息1,1781938162.193143,2026-06-20 14:49:22.193
15,31,E15_想象吞咽1,1781938168.704675,2026-06-20 14:49:28.704
16,32,E16_静息1,1781938175.033012,2026-06-20 14:49:35.033
16,33,E16_想象吞咽1,1781938181.553594,2026-06-20 14:49:41.553
17,34,E17_静息1,1781938187.889684,2026-06-20 14:49:47.889
17,35,E17_想象吞咽1,1781938194.402364,2026-06-20 14:49:54.402
18,36,E18_静息1,1781938200.735481,2026-06-20 14:50:00.735
18,37,E18_想象吞咽1,1781938207.261687,2026-06-20 14:50:07.261
19,38,E19_静息1,1781938213.590310,2026-06-20 14:50:13.590
19,39,E19_想象吞咽1,1781938220.100432,2026-06-20 14:50:20.100
20,40,E20_静息1,1781938226.430711,2026-06-20 14:50:26.430
20,41,E20_想象吞咽1,1781938232.949502,2026-06-20 14:50:32.949
21,42,E21_静息1,1781938239.280805,2026-06-20 14:50:39.280
21,43,E21_想象吞咽1,1781938245.803368,2026-06-20 14:50:45.803
22,44,E22_静息1,1781938252.149573,2026-06-20 14:50:52.149
22,45,E22_想象吞咽1,1781938258.671877,2026-06-20 14:50:58.671
23,46,E23_静息1,1781938265.011596,2026-06-20 14:51:05.011
23,47,E23_想象吞咽1,1781938271.518125,2026-06-20 14:51:11.518
24,48,E24_静息1,1781938277.831213,2026-06-20 14:51:17.831
24,49,E24_想象吞咽1,1781938284.332334,2026-06-20 14:51:24.332
25,50,E25_静息1,1781938290.656467,2026-06-20 14:51:30.656
25,51,E25_想象吞咽1,1781938297.162901,2026-06-20 14:51:37.162
26,52,E26_静息1,1781938303.492656,2026-06-20 14:51:43.492
26,53,E26_想象吞咽1,1781938310.022640,2026-06-20 14:51:50.022
27,54,E27_静息1,1781938316.340340,2026-06-20 14:51:56.340
27,55,E27_想象吞咽1,1781938322.857504,2026-06-20 14:52:02.857
28,56,E28_静息1,1781938329.181772,2026-06-20 14:52:09.181
28,57,E28_想象吞咽1,1781938335.708694,2026-06-20 14:52:15.708
29,58,E29_静息1,1781938342.051425,2026-06-20 14:52:22.051
29,59,E29_想象吞咽1,1781938348.574279,2026-06-20 14:52:28.574
30,60,E30_静息1,1781938354.926687,2026-06-20 14:52:34.926
30,61,E30_想象吞咽1,1781938361.441404,2026-06-20 14:52:41.441
31,62,E31_静息1,1781938367.788243,2026-06-20 14:52:47.788
31,63,E31_想象吞咽1,1781938374.296433,2026-06-20 14:52:54.296
32,64,E32_静息1,1781938380.624529,2026-06-20 14:53:00.624
32,65,E32_想象吞咽1,1781938387.142421,2026-06-20 14:53:07.142
33,66,E33_静息1,1781938393.461456,2026-06-20 14:53:13.461
33,67,E33_想象吞咽1,1781938399.997368,2026-06-20 14:53:19.997
34,68,E34_静息1,1781938406.318237,2026-06-20 14:53:26.318
34,69,E34_想象吞咽1,1781938412.823654,2026-06-20 14:53:32.823
35,70,E35_静息1,1781938419.171259,2026-06-20 14:53:39.171
35,71,E35_想象吞咽1,1781938425.702256,2026-06-20 14:53:45.702
36,72,E36_静息1,1781938432.037423,2026-06-20 14:53:52.037
36,73,E36_想象吞咽1,1781938438.575123,2026-06-20 14:53:58.575
37,74,E37_静息1,1781938444.913891,2026-06-20 14:54:04.913
37,75,E37_想象吞咽1,1781938451.463429,2026-06-20 14:54:11.463
38,76,E38_静息1,1781938457.806171,2026-06-20 14:54:17.806
38,77,E38_想象吞咽1,1781938464.330333,2026-06-20 14:54:24.330
39,78,E39_静息1,1781938470.683446,2026-06-20 14:54:30.683
39,79,E39_想象吞咽1,1781938477.191474,2026-06-20 14:54:37.191
40,80,E40_静息1,1781938483.510273,2026-06-20 14:54:43.510
40,81,E40_想象吞咽1,1781938490.008593,2026-06-20 14:54:50.008
41,82,E41_静息1,1781938496.338615,2026-06-20 14:54:56.338
41,83,E41_想象吞咽1,1781938502.864186,2026-06-20 14:55:02.864
42,84,E42_静息1,1781938509.197374,2026-06-20 14:55:09.197
42,85,E42_想象吞咽1,1781938515.688430,2026-06-20 14:55:15.688
43,86,E43_静息1,1781938521.998657,2026-06-20 14:55:21.998
43,87,E43_想象吞咽1,1781938528.550511,2026-06-20 14:55:28.550
44,88,E44_静息1,1781938534.857663,2026-06-20 14:55:34.857
44,89,E44_想象吞咽1,1781938541.375814,2026-06-20 14:55:41.375
45,90,E45_静息1,1781938547.707639,2026-06-20 14:55:47.707
45,91,E45_想象吞咽1,1781938554.215720,2026-06-20 14:55:54.215
46,92,E46_静息1,1781938560.549567,2026-06-20 14:56:00.549
46,93,E46_想象吞咽1,1781938567.068976,2026-06-20 14:56:07.068
47,94,E47_静息1,1781938573.405343,2026-06-20 14:56:13.405
47,95,E47_想象吞咽1,1781938579.930361,2026-06-20 14:56:19.930
48,96,E48_静息1,1781938586.258442,2026-06-20 14:56:26.258
48,97,E48_想象吞咽1,1781938592.783368,2026-06-20 14:56:32.783
49,98,E49_静息1,1781938599.123397,2026-06-20 14:56:39.123
49,99,E49_想象吞咽1,1781938605.667578,2026-06-20 14:56:45.667
50,100,E50_静息1,1781938611.995691,2026-06-20 14:56:51.995
50,101,E50_想象吞咽1,1781938618.534208,2026-06-20 14:56:58.534
51,102,E51_静息1,1781938624.863756,2026-06-20 14:57:04.863
51,103,E51_想象吞咽1,1781938631.364801,2026-06-20 14:57:11.364
52,104,E52_静息1,1781938637.688430,2026-06-20 14:57:17.688
52,105,E52_想象吞咽1,1781938644.187263,2026-06-20 14:57:24.187
53,106,E53_静息1,1781938650.551984,2026-06-20 14:57:30.551
53,107,E53_想象吞咽1,1781938657.066129,2026-06-20 14:57:37.066
54,108,E54_静息1,1781938663.403475,2026-06-20 14:57:43.403
54,109,E54_想象吞咽1,1781938669.924042,2026-06-20 14:57:49.924
55,110,E55_静息1,1781938676.263624,2026-06-20 14:57:56.263
55,111,E55_想象吞咽1,1781938682.788347,2026-06-20 14:58:02.788
56,112,E56_静息1,1781938689.124258,2026-06-20 14:58:09.124
56,113,E56_想象吞咽1,1781938695.648745,2026-06-20 14:58:15.648
57,114,E57_静息1,1781938701.995809,2026-06-20 14:58:21.995
57,115,E57_想象吞咽1,1781938708.526151,2026-06-20 14:58:28.526
58,116,E58_静息1,1781938714.856404,2026-06-20 14:58:34.856
58,117,E58_想象吞咽1,1781938721.368261,2026-06-20 14:58:41.368
59,118,E59_静息1,1781938727.695286,2026-06-20 14:58:47.695
59,119,E59_想象吞咽1,1781938734.196875,2026-06-20 14:58:54.196
60,120,E60_静息1,1781938740.523530,2026-06-20 14:59:00.523
60,121,E60_想象吞咽1,1781938747.031334,2026-06-20 14:59:07.031
61,122,E61_静息1,1781938753.344049,2026-06-20 14:59:13.344
61,123,E61_想象吞咽1,1781938759.898200,2026-06-20 14:59:19.898
62,124,E62_静息1,1781938766.218000,2026-06-20 14:59:26.217
62,125,E62_想象吞咽1,1781938772.767742,2026-06-20 14:59:32.767
63,126,E63_静息1,1781938779.086155,2026-06-20 14:59:39.086
63,127,E63_想象吞咽1,1781938785.608899,2026-06-20 14:59:45.608
64,128,E64_静息1,1781938791.943775,2026-06-20 14:59:51.943
64,129,E64_想象吞咽1,1781938798.457815,2026-06-20 14:59:58.457
65,130,E65_静息1,1781938804.779760,2026-06-20 15:00:04.779
65,131,E65_想象吞咽1,1781938811.281018,2026-06-20 15:00:11.281
66,132,E66_静息1,1781938817.610337,2026-06-20 15:00:17.610
66,133,E66_想象吞咽1,1781938824.117466,2026-06-20 15:00:24.117
67,134,E67_静息1,1781938830.463617,2026-06-20 15:00:30.463
67,135,E67_想象吞咽1,1781938836.990796,2026-06-20 15:00:36.990
68,136,E68_静息1,1781938843.319568,2026-06-20 15:00:43.319
68,137,E68_想象吞咽1,1781938849.842152,2026-06-20 15:00:49.842
69,138,E69_静息1,1781938856.188100,2026-06-20 15:00:56.188
69,139,E69_想象吞咽1,1781938862.683048,2026-06-20 15:01:02.683
70,140,E70_静息1,1781938869.012655,2026-06-20 15:01:09.012
70,141,E70_想象吞咽1,1781938875.570953,2026-06-20 15:01:15.570
71,142,E71_静息1,1781938881.887795,2026-06-20 15:01:21.887
71,143,E71_想象吞咽1,1781938888.391052,2026-06-20 15:01:28.391
72,144,E72_静息1,1781938894.714020,2026-06-20 15:01:34.714
72,145,E72_想象吞咽1,1781938901.234076,2026-06-20 15:01:41.234
73,146,E73_静息1,1781938907.568434,2026-06-20 15:01:47.568
73,147,E73_想象吞咽1,1781938914.100415,2026-06-20 15:01:54.100
74,148,E74_静息1,1781938920.415150,2026-06-20 15:02:00.415
74,149,E74_想象吞咽1,1781938926.920439,2026-06-20 15:02:06.920
75,150,E75_静息1,1781938933.260009,2026-06-20 15:02:13.260
75,151,E75_想象吞咽1,1781938939.785686,2026-06-20 15:02:19.785
76,152,E76_静息1,1781938946.126417,2026-06-20 15:02:26.126
76,153,E76_想象吞咽1,1781938952.643959,2026-06-20 15:02:32.643
77,154,E77_静息1,1781938958.979716,2026-06-20 15:02:38.979
77,155,E77_想象吞咽1,1781938965.487980,2026-06-20 15:02:45.487
78,156,E78_静息1,1781938971.812071,2026-06-20 15:02:51.812
78,157,E78_想象吞咽1,1781938978.343102,2026-06-20 15:02:58.343
79,158,E79_静息1,1781938984.665878,2026-06-20 15:03:04.665
79,159,E79_想象吞咽1,1781938991.187656,2026-06-20 15:03:11.187
80,160,E80_静息1,1781938997.502022,2026-06-20 15:03:17.502
80,161,E80_想象吞咽1,1781939004.017446,2026-06-20 15:03:24.017
81,162,E81_静息1,1781939010.334563,2026-06-20 15:03:30.334
81,163,E81_想象吞咽1,1781939016.888253,2026-06-20 15:03:36.888
82,164,E82_静息1,1781939023.213789,2026-06-20 15:03:43.213
82,165,E82_想象吞咽1,1781939029.720388,2026-06-20 15:03:49.720
83,166,E83_静息1,1781939036.047961,2026-06-20 15:03:56.047
83,167,E83_想象吞咽1,1781939042.560010,2026-06-20 15:04:02.560
84,168,E84_静息1,1781939048.888530,2026-06-20 15:04:08.888
84,169,E84_想象吞咽1,1781939055.405979,2026-06-20 15:04:15.405
85,170,E85_静息1,1781939061.730122,2026-06-20 15:04:21.730
85,171,E85_想象吞咽1,1781939068.259199,2026-06-20 15:04:28.259
86,172,E86_静息1,1781939074.595455,2026-06-20 15:04:34.595
86,173,E86_想象吞咽1,1781939081.118269,2026-06-20 15:04:41.118
87,174,E87_静息1,1781939087.442139,2026-06-20 15:04:47.442
87,175,E87_想象吞咽1,1781939093.966040,2026-06-20 15:04:53.966
88,176,E88_静息1,1781939100.293417,2026-06-20 15:05:00.293
88,177,E88_想象吞咽1,1781939106.825686,2026-06-20 15:05:06.825
89,178,E89_静息1,1781939113.166119,2026-06-20 15:05:13.166
89,179,E89_想象吞咽1,1781939119.690867,2026-06-20 15:05:19.690
90,180,E90_静息1,1781939126.009251,2026-06-20 15:05:26.009
90,181,E90_想象吞咽1,1781939132.563612,2026-06-20 15:05:32.563
91,182,E91_静息1,1781939138.892001,2026-06-20 15:05:38.892
91,183,E91_想象吞咽1,1781939145.429251,2026-06-20 15:05:45.429
92,184,E92_静息1,1781939151.771364,2026-06-20 15:05:51.771
92,185,E92_想象吞咽1,1781939158.292964,2026-06-20 15:05:58.292
93,186,E93_静息1,1781939164.630934,2026-06-20 15:06:04.630
93,187,E93_想象吞咽1,1781939171.160745,2026-06-20 15:06:11.160
94,188,E94_静息1,1781939177.485136,2026-06-20 15:06:17.485
94,189,E94_想象吞咽1,1781939184.011281,2026-06-20 15:06:24.011
95,190,E95_静息1,1781939190.325035,2026-06-20 15:06:30.325
95,191,E95_想象吞咽1,1781939196.860641,2026-06-20 15:06:36.860
96,192,E96_静息1,1781939203.180521,2026-06-20 15:06:43.180
96,193,E96_想象吞咽1,1781939209.696028,2026-06-20 15:06:49.696
97,194,E97_静息1,1781939216.019135,2026-06-20 15:06:56.019
97,195,E97_想象吞咽1,1781939222.534624,2026-06-20 15:07:02.534
98,196,E98_静息1,1781939228.864897,2026-06-20 15:07:08.864
