epoch,event_index,event_name,timestamp_sec,system_time
1,1,E1_实验开始,1783158603.463545,2026-07-04 17:50:03.463
1,2,E1_静息1,1783158607.506135,2026-07-04 17:50:07.506
1,3,E1_想象吞咽1,1783158612.558370,2026-07-04 17:50:12.558
1,4,E1_静息2,1783158617.602594,2026-07-04 17:50:17.602
1,5,E1_含水1,1783158622.649274,2026-07-04 17:50:22.649
1,6,E1_温水吞咽1,1783158631.330539,2026-07-04 17:50:31.330
1,7,E1_实验结束,1783158646.364415,2026-07-04 17:50:46.364
2,8,E2_实验开始,1783158650.404009,2026-07-04 17:50:50.404
2,9,E2_静息1,1783158654.451815,2026-07-04 17:50:54.451
2,10,E2_想象吞咽1,1783158659.455345,2026-07-04 17:50:59.455
2,11,E2_静息2,1783158664.506676,2026-07-04 17:51:04.506
2,12,E2_含水1,1783158669.553834,2026-07-04 17:51:09.553
2,13,E2_温水吞咽1,1783158684.090926,2026-07-04 17:51:24.090
2,14,E2_实验结束,1783158699.131505,2026-07-04 17:51:39.131
3,15,E3_实验开始,1783158703.165466,2026-07-04 17:51:43.165
3,16,E3_静息1,1783158707.209084,2026-07-04 17:51:47.209
3,17,E3_想象吞咽1,1783158712.211925,2026-07-04 17:51:52.211
3,18,E3_静息2,1783158717.259114,2026-07-04 17:51:57.259
3,19,E3_含水1,1783158722.309043,2026-07-04 17:52:02.309
3,20,E3_温水吞咽1,1783158733.406750,2026-07-04 17:52:13.406
3,21,E3_实验结束,1783158748.439883,2026-07-04 17:52:28.439
4,22,E4_实验开始,1783158752.483104,2026-07-04 17:52:32.483
4,23,E4_静息1,1783158756.522134,2026-07-04 17:52:36.522
4,24,E4_想象吞咽1,1783158761.568394,2026-07-04 17:52:41.568
4,25,E4_静息2,1783158766.618048,2026-07-04 17:52:46.618
4,26,E4_含水1,1783158771.620612,2026-07-04 17:52:51.620
4,27,E4_温水吞咽1,1783158778.136049,2026-07-04 17:52:58.136
4,28,E4_实验结束,1783158793.179953,2026-07-04 17:53:13.179
5,29,E5_实验开始,1783158797.216782,2026-07-04 17:53:17.216
5,30,E5_静息1,1783158801.252165,2026-07-04 17:53:21.252
5,31,E5_想象吞咽1,1783158806.294574,2026-07-04 17:53:26.294
5,32,E5_静息2,1783158811.339583,2026-07-04 17:53:31.339
5,33,E5_含水1,1783158816.385248,2026-07-04 17:53:36.385
5,34,E5_温水吞咽1,1783158822.395432,2026-07-04 17:53:42.395
5,35,E5_实验结束,1783158837.425072,2026-07-04 17:53:57.425
6,36,E6_实验开始,1783158841.463452,2026-07-04 17:54:01.463
6,37,E6_静息1,1783158845.501247,2026-07-04 17:54:05.501
6,38,E6_想象吞咽1,1783158850.540787,2026-07-04 17:54:10.540
6,39,E6_静息2,1783158855.587397,2026-07-04 17:54:15.587
6,40,E6_含水1,1783158860.636763,2026-07-04 17:54:20.636
6,41,E6_温水吞咽1,1783158867.152520,2026-07-04 17:54:27.152
6,42,E6_实验结束,1783158882.196602,2026-07-04 17:54:42.196
7,43,E7_实验开始,1783158886.237666,2026-07-04 17:54:46.237
7,44,E7_静息1,1783158890.278268,2026-07-04 17:54:50.278
7,45,E7_想象吞咽1,1783158895.324806,2026-07-04 17:54:55.324
7,46,E7_静息2,1783158900.369042,2026-07-04 17:55:00.369
7,47,E7_含水1,1783158905.419342,2026-07-04 17:55:05.419
7,48,E7_温水吞咽1,1783158913.640370,2026-07-04 17:55:13.640
7,49,E7_实验结束,1783158928.661435,2026-07-04 17:55:28.661
8,50,E8_实验开始,1783158932.707504,2026-07-04 17:55:32.707
8,51,E8_静息1,1783158936.751476,2026-07-04 17:55:36.751
8,52,E8_想象吞咽1,1783158941.799973,2026-07-04 17:55:41.799
8,53,E8_静息2,1783158946.844784,2026-07-04 17:55:46.844
8,54,E8_含水1,1783158951.886568,2026-07-04 17:55:51.886
8,55,E8_温水吞咽1,1783158959.059200,2026-07-04 17:55:59.059
8,56,E8_实验结束,1783158974.090215,2026-07-04 17:56:14.090
9,57,E9_实验开始,1783158978.120467,2026-07-04 17:56:18.120
9,58,E9_静息1,1783158982.162261,2026-07-04 17:56:22.162
9,59,E9_想象吞咽1,1783158987.213645,2026-07-04 17:56:27.213
9,60,E9_静息2,1783158992.264284,2026-07-04 17:56:32.264
9,61,E9_含水1,1783158997.307429,2026-07-04 17:56:37.307
9,62,E9_温水吞咽1,1783159003.720827,2026-07-04 17:56:43.720
9,63,E9_实验结束,1783159018.754307,2026-07-04 17:56:58.754
10,64,E10_实验开始,1783159022.798968,2026-07-04 17:57:02.798
10,65,E10_静息1,1783159026.838293,2026-07-04 17:57:06.838
10,66,E10_想象吞咽1,1783159031.890725,2026-07-04 17:57:11.890
10,67,E10_静息2,1783159036.932410,2026-07-04 17:57:16.932
10,68,E10_含水1,1783159041.982785,2026-07-04 17:57:21.982
10,69,E10_温水吞咽1,1783159048.502522,2026-07-04 17:57:28.502
10,70,E10_实验结束,1783159063.537119,2026-07-04 17:57:43.537
