epoch,event_index,event_name,timestamp_sec,system_time
1,1,E1_实验开始,1783153335.430059,2026-07-04 16:22:15.430
1,2,E1_静息1,1783153339.466957,2026-07-04 16:22:19.466
1,3,E1_想象吞咽1,1783153344.516733,2026-07-04 16:22:24.516
1,4,E1_静息2,1783153349.563437,2026-07-04 16:22:29.563
1,5,E1_含水1,1783153354.611828,2026-07-04 16:22:34.611
1,6,E1_温水吞咽1,1783153364.161409,2026-07-04 16:22:44.161
1,7,E1_实验结束,1783153379.192777,2026-07-04 16:22:59.192
2,8,E2_实验开始,1783153383.234020,2026-07-04 16:23:03.234
2,9,E2_静息1,1783153387.277696,2026-07-04 16:23:07.277
2,10,E2_想象吞咽1,1783153392.325911,2026-07-04 16:23:12.325
2,11,E2_静息2,1783153397.371417,2026-07-04 16:23:17.371
2,12,E2_含水1,1783153402.413981,2026-07-04 16:23:22.413
2,13,E2_温水吞咽1,1783153414.121832,2026-07-04 16:23:34.121
2,14,E2_实验结束,1783153429.139058,2026-07-04 16:23:49.139
3,15,E3_实验开始,1783153433.177181,2026-07-04 16:23:53.177
3,16,E3_静息1,1783153437.219239,2026-07-04 16:23:57.219
3,17,E3_想象吞咽1,1783153442.264574,2026-07-04 16:24:02.264
3,18,E3_静息2,1783153447.311328,2026-07-04 16:24:07.311
3,19,E3_含水1,1783153452.358388,2026-07-04 16:24:12.358
3,20,E3_温水吞咽1,1783153462.761047,2026-07-04 16:24:22.761
3,21,E3_实验结束,1783153477.794151,2026-07-04 16:24:37.794
4,22,E4_实验开始,1783153481.830415,2026-07-04 16:24:41.830
4,23,E4_静息1,1783153485.870133,2026-07-04 16:24:45.870
4,24,E4_想象吞咽1,1783153490.914783,2026-07-04 16:24:50.914
4,25,E4_静息2,1783153495.957511,2026-07-04 16:24:55.957
4,26,E4_含水1,1783153501.002231,2026-07-04 16:25:01.002
4,27,E4_温水吞咽1,1783153511.359212,2026-07-04 16:25:11.359
4,28,E4_实验结束,1783153526.392085,2026-07-04 16:25:26.392
5,29,E5_实验开始,1783153530.431562,2026-07-04 16:25:30.431
5,30,E5_静息1,1783153534.465341,2026-07-04 16:25:34.465
5,31,E5_想象吞咽1,1783153539.504656,2026-07-04 16:25:39.504
5,32,E5_静息2,1783153544.507871,2026-07-04 16:25:44.507
5,33,E5_含水1,1783153549.556427,2026-07-04 16:25:49.556
5,34,E5_温水吞咽1,1783153560.702552,2026-07-04 16:26:00.702
5,35,E5_实验结束,1783153575.735008,2026-07-04 16:26:15.735
6,36,E6_实验开始,1783153579.771873,2026-07-04 16:26:19.771
6,37,E6_静息1,1783153583.812181,2026-07-04 16:26:23.812
6,38,E6_想象吞咽1,1783153588.861869,2026-07-04 16:26:28.861
6,39,E6_静息2,1783153593.911283,2026-07-04 16:26:33.911
6,40,E6_含水1,1783153598.959841,2026-07-04 16:26:38.959
6,41,E6_温水吞咽1,1783153609.061106,2026-07-04 16:26:49.061
6,42,E6_实验结束,1783153624.087616,2026-07-04 16:27:04.087
7,43,E7_实验开始,1783153628.125400,2026-07-04 16:27:08.125
7,44,E7_静息1,1783153632.162049,2026-07-04 16:27:12.162
7,45,E7_想象吞咽1,1783153637.204505,2026-07-04 16:27:17.204
7,46,E7_静息2,1783153642.249075,2026-07-04 16:27:22.249
7,47,E7_含水1,1783153647.293096,2026-07-04 16:27:27.293
7,48,E7_温水吞咽1,1783153657.182626,2026-07-04 16:27:37.182
7,49,E7_实验结束,1783153672.194810,2026-07-04 16:27:52.194
8,50,E8_实验开始,1783153676.234583,2026-07-04 16:27:56.234
8,51,E8_静息1,1783153680.268320,2026-07-04 16:28:00.268
8,52,E8_想象吞咽1,1783153685.312421,2026-07-04 16:28:05.312
8,53,E8_静息2,1783153690.360331,2026-07-04 16:28:10.360
8,54,E8_含水1,1783153695.405792,2026-07-04 16:28:15.405
8,55,E8_温水吞咽1,1783153705.654415,2026-07-04 16:28:25.654
8,56,E8_实验结束,1783153720.691884,2026-07-04 16:28:40.691
9,57,E9_实验开始,1783153724.730530,2026-07-04 16:28:44.730
9,58,E9_静息1,1783153728.772345,2026-07-04 16:28:48.772
9,59,E9_想象吞咽1,1783153733.814533,2026-07-04 16:28:53.814
9,60,E9_静息2,1783153738.866282,2026-07-04 16:28:58.866
9,61,E9_含水1,1783153743.915166,2026-07-04 16:29:03.915
9,62,E9_温水吞咽1,1783153754.674067,2026-07-04 16:29:14.674
9,63,E9_实验结束,1783153769.701195,2026-07-04 16:29:29.701
10,64,E10_实验开始,1783153773.736941,2026-07-04 16:29:33.736
10,65,E10_静息1,1783153777.783880,2026-07-04 16:29:37.783
10,66,E10_想象吞咽1,1783153782.833115,2026-07-04 16:29:42.833
10,67,E10_静息2,1783153787.880860,2026-07-04 16:29:47.880
10,68,E10_含水1,1783153792.930078,2026-07-04 16:29:52.930
10,69,E10_温水吞咽1,1783153801.713530,2026-07-04 16:30:01.713
10,70,E10_实验结束,1783153816.737343,2026-07-04 16:30:16.737
