epoch,event_index,event_name,timestamp_sec,system_time
0,1,实验开始,1781942692.207271,2026-06-20 16:04:52.207
1,2,E1_静息1,1781942692.207271,2026-06-20 16:04:52.207
1,3,E1_想象吞咽1,1781942697.224888,2026-06-20 16:04:57.224
2,4,E2_静息1,1781942702.243578,2026-06-20 16:05:02.243
2,5,E2_想象吞咽1,1781942707.264756,2026-06-20 16:05:07.264
3,6,E3_静息1,1781942712.281552,2026-06-20 16:05:12.281
3,7,E3_想象吞咽1,1781942717.306997,2026-06-20 16:05:17.306
4,8,E4_静息1,1781942722.323194,2026-06-20 16:05:22.323
4,9,E4_想象吞咽1,1781942727.339017,2026-06-20 16:05:27.339
5,10,E5_静息1,1781942732.355896,2026-06-20 16:05:32.355
5,11,E5_想象吞咽1,1781942737.366232,2026-06-20 16:05:37.366
6,12,E6_静息1,1781942742.374770,2026-06-20 16:05:42.374
6,13,E6_想象吞咽1,1781942747.389482,2026-06-20 16:05:47.389
7,14,E7_静息1,1781942752.400021,2026-06-20 16:05:52.400
7,15,E7_想象吞咽1,1781942757.414983,2026-06-20 16:05:57.414
8,16,E8_静息1,1781942762.428180,2026-06-20 16:06:02.428
8,17,E8_想象吞咽1,1781942767.437101,2026-06-20 16:06:07.437
9,18,E9_静息1,1781942772.453995,2026-06-20 16:06:12.453
9,19,E9_想象吞咽1,1781942777.468480,2026-06-20 16:06:17.468
10,20,E10_静息1,1781942782.485056,2026-06-20 16:06:22.485
10,21,E10_想象吞咽1,1781942787.506501,2026-06-20 16:06:27.506
11,22,E11_静息1,1781942792.521105,2026-06-20 16:06:32.521
11,23,E11_想象吞咽1,1781942797.545198,2026-06-20 16:06:37.545
12,24,E12_静息1,1781942802.567084,2026-06-20 16:06:42.567
12,25,E12_想象吞咽1,1781942807.588377,2026-06-20 16:06:47.588
13,26,E13_静息1,1781942812.600223,2026-06-20 16:06:52.600
13,27,E13_想象吞咽1,1781942817.608745,2026-06-20 16:06:57.608
14,28,E14_静息1,1781942822.622073,2026-06-20 16:07:02.622
14,29,E14_想象吞咽1,1781942827.646679,2026-06-20 16:07:07.646
15,30,E15_静息1,1781942832.663319,2026-06-20 16:07:12.663
15,31,E15_想象吞咽1,1781942837.682009,2026-06-20 16:07:17.682
16,32,E16_静息1,1781942842.701309,2026-06-20 16:07:22.701
16,33,E16_想象吞咽1,1781942847.723451,2026-06-20 16:07:27.723
17,34,E17_静息1,1781942852.733707,2026-06-20 16:07:32.733
17,35,E17_想象吞咽1,1781942857.746973,2026-06-20 16:07:37.746
18,36,E18_静息1,1781942862.772315,2026-06-20 16:07:42.772
18,37,E18_想象吞咽1,1781942867.797628,2026-06-20 16:07:47.797
19,38,E19_静息1,1781942872.818241,2026-06-20 16:07:52.818
19,39,E19_想象吞咽1,1781942877.833100,2026-06-20 16:07:57.833
20,40,E20_静息1,1781942882.846514,2026-06-20 16:08:02.846
20,41,E20_想象吞咽1,1781942887.864103,2026-06-20 16:08:07.864
21,42,E21_静息1,1781942892.881706,2026-06-20 16:08:12.881
21,43,E21_想象吞咽1,1781942897.889875,2026-06-20 16:08:17.889
22,44,E22_静息1,1781942902.907966,2026-06-20 16:08:22.907
22,45,E22_想象吞咽1,1781942907.921050,2026-06-20 16:08:27.921
23,46,E23_静息1,1781942912.940463,2026-06-20 16:08:32.940
23,47,E23_想象吞咽1,1781942917.956445,2026-06-20 16:08:37.956
24,48,E24_静息1,1781942922.961431,2026-06-20 16:08:42.961
24,49,E24_想象吞咽1,1781942927.976919,2026-06-20 16:08:47.976
25,50,E25_静息1,1781942932.987884,2026-06-20 16:08:52.987
25,51,E25_想象吞咽1,1781942938.004691,2026-06-20 16:08:58.004
26,52,E26_静息1,1781942943.023680,2026-06-20 16:09:03.023
26,53,E26_想象吞咽1,1781942948.039090,2026-06-20 16:09:08.039
27,54,E27_静息1,1781942953.053064,2026-06-20 16:09:13.053
27,55,E27_想象吞咽1,1781942958.064427,2026-06-20 16:09:18.064
28,56,E28_静息1,1781942963.078090,2026-06-20 16:09:23.078
28,57,E28_想象吞咽1,1781942968.086502,2026-06-20 16:09:28.086
29,58,E29_静息1,1781942973.109736,2026-06-20 16:09:33.109
29,59,E29_想象吞咽1,1781942978.116786,2026-06-20 16:09:38.116
30,60,E30_静息1,1781942983.135937,2026-06-20 16:09:43.135
30,61,E30_想象吞咽1,1781942988.158365,2026-06-20 16:09:48.158
31,62,E31_静息1,1781942993.175424,2026-06-20 16:09:53.175
31,63,E31_想象吞咽1,1781942998.192547,2026-06-20 16:09:58.192
32,64,E32_静息1,1781943003.201926,2026-06-20 16:10:03.201
32,65,E32_想象吞咽1,1781943008.216178,2026-06-20 16:10:08.216
33,66,E33_静息1,1781943013.225907,2026-06-20 16:10:13.225
33,67,E33_想象吞咽1,1781943018.242150,2026-06-20 16:10:18.242
34,68,E34_静息1,1781943023.250942,2026-06-20 16:10:23.250
34,69,E34_想象吞咽1,1781943028.263386,2026-06-20 16:10:28.263
35,70,E35_静息1,1781943033.278266,2026-06-20 16:10:33.278
35,71,E35_想象吞咽1,1781943038.301529,2026-06-20 16:10:38.301
36,72,E36_静息1,1781943043.314416,2026-06-20 16:10:43.314
36,73,E36_想象吞咽1,1781943048.334178,2026-06-20 16:10:48.334
37,74,E37_静息1,1781943053.346915,2026-06-20 16:10:53.346
37,75,E37_想象吞咽1,1781943058.352144,2026-06-20 16:10:58.352
38,76,E38_静息1,1781943063.370124,2026-06-20 16:11:03.370
38,77,E38_想象吞咽1,1781943068.386249,2026-06-20 16:11:08.386
39,78,E39_静息1,1781943073.401266,2026-06-20 16:11:13.401
39,79,E39_想象吞咽1,1781943078.413089,2026-06-20 16:11:18.413
40,80,E40_静息1,1781943083.427447,2026-06-20 16:11:23.427
40,81,E40_想象吞咽1,1781943088.444671,2026-06-20 16:11:28.444
41,82,E41_静息1,1781943093.460149,2026-06-20 16:11:33.460
41,83,E41_想象吞咽1,1781943098.483207,2026-06-20 16:11:38.483
42,84,E42_静息1,1781943103.497119,2026-06-20 16:11:43.497
42,85,E42_想象吞咽1,1781943108.515374,2026-06-20 16:11:48.515
43,86,E43_静息1,1781943113.565499,2026-06-20 16:11:53.565
43,87,E43_想象吞咽1,1781943118.580474,2026-06-20 16:11:58.580
44,88,E44_静息1,1781943123.592996,2026-06-20 16:12:03.592
44,89,E44_想象吞咽1,1781943128.611999,2026-06-20 16:12:08.611
45,90,E45_静息1,1781943133.623845,2026-06-20 16:12:13.623
45,91,E45_想象吞咽1,1781943138.639187,2026-06-20 16:12:18.639
46,92,E46_静息1,1781943143.650378,2026-06-20 16:12:23.650
46,93,E46_想象吞咽1,1781943148.661434,2026-06-20 16:12:28.661
47,94,E47_静息1,1781943153.676891,2026-06-20 16:12:33.676
47,95,E47_想象吞咽1,1781943158.696916,2026-06-20 16:12:38.696
48,96,E48_静息1,1781943163.706342,2026-06-20 16:12:43.706
48,97,E48_想象吞咽1,1781943168.718852,2026-06-20 16:12:48.718
49,98,E49_静息1,1781943173.733421,2026-06-20 16:12:53.733
49,99,E49_想象吞咽1,1781943178.752325,2026-06-20 16:12:58.752
50,100,E50_静息1,1781943183.764649,2026-06-20 16:13:03.764
50,101,E50_想象吞咽1,1781943188.780645,2026-06-20 16:13:08.780
